SiteID,0,Site Timezone,-9,Data Timezone,0,Longitude,-128.77481,Latitude,39.970406
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2019,10,26,17,30,18.13
2019,10,26,17,45,18.05
2019,10,26,18,0,18.02
2019,10,26,18,15,18.02
2019,10,26,18,30,18.080000000000002
2019,10,26,18,45,18.22
2019,10,26,19,0,18.39
2019,10,26,19,15,18.55
2019,10,26,19,30,18.63
2019,10,26,19,45,18.77
2019,10,26,20,0,18.85
2019,10,26,20,15,18.740000000000002
2019,10,26,20,30,18.7
2019,10,26,20,45,18.75
2019,10,26,21,0,18.73
2019,10,26,21,15,18.71
2019,10,26,21,30,18.72
2019,10,26,21,45,18.7
2019,10,26,22,0,18.73
2019,10,26,22,15,18.73
2019,10,26,22,30,18.72
2019,10,26,22,45,18.77
2019,10,26,23,0,18.84
2019,10,26,23,15,18.84
2019,10,26,23,30,18.82
2019,10,26,23,45,18.82
2019,10,27,0,0,19.01
2019,10,27,0,15,19.16
2019,10,27,0,30,19.2
2019,10,27,0,45,19.240000000000002
2019,10,27,1,0,19.240000000000002
2019,10,27,1,15,19.26
2019,10,27,1,30,19.42
2019,10,27,1,45,19.54
2019,10,27,2,0,19.740000000000002
2019,10,27,2,15,19.93
2019,10,27,2,30,20.1
2019,10,27,2,45,20.2
2019,10,27,3,0,20.18
2019,10,27,3,15,20.05
2019,10,27,3,30,19.98
2019,10,27,3,45,19.98
2019,10,27,4,0,20.05
2019,10,27,4,15,20.22
2019,10,27,4,30,20.34
2019,10,27,4,45,20.45
2019,10,27,5,0,20.490000000000002
2019,10,27,5,15,20.54
2019,10,27,5,30,20.330000000000002
2019,10,27,5,45,20.17
2019,10,27,6,0,19.93
2019,10,27,6,15,19.91
2019,10,27,6,30,19.92
2019,10,27,6,45,19.82
2019,10,27,7,0,19.64
2019,10,27,7,15,19.53
2019,10,27,7,30,19.39
2019,10,27,7,45,19.18
2019,10,27,8,0,19.25
2019,10,27,8,15,19.12
2019,10,27,8,30,19.07
2019,10,27,8,45,19.07
2019,10,27,9,0,19.12
2019,10,27,9,15,19.150000000000002
2019,10,27,9,30,19.12
2019,10,27,9,45,19.1
2019,10,27,10,0,19.1
2019,10,27,10,15,19.1
2019,10,27,10,30,19.22
2019,10,27,10,45,19.29
2019,10,27,11,0,19.32
2019,10,27,11,15,19.330000000000002
2019,10,27,11,30,19.330000000000002
2019,10,27,11,45,19.29
2019,10,27,12,0,19.29
2019,10,27,12,15,19.400000000000002
2019,10,27,12,30,19.61
2019,10,27,12,45,19.69
2019,10,27,13,0,19.87
2019,10,27,13,15,19.990000000000002
2019,10,27,13,30,20.150000000000002
2019,10,27,13,45,20.22
2019,10,27,14,0,20.38
2019,10,27,14,15,20.54
2019,10,27,14,30,20.650000000000002
2019,10,27,14,45,20.650000000000002
2019,10,27,15,0,20.66
2019,10,27,15,15,20.67
2019,10,27,15,30,20.69
2019,10,27,15,45,20.68
2019,10,27,16,0,20.73
2019,10,27,16,15,20.81
2019,10,27,16,30,20.88
2019,10,27,16,45,20.89
2019,10,27,17,0,20.8
2019,10,27,17,15,20.7
2019,10,27,17,30,20.51
2019,10,27,17,45,20.330000000000002
2019,10,27,18,0,20.21
2019,10,27,18,15,20.06
2019,10,27,18,30,19.91
2019,10,27,18,45,19.72
2019,10,27,19,0,19.63
2019,10,27,19,15,19.61
2019,10,27,19,30,19.55
2019,10,27,19,45,19.5
2019,10,27,20,0,19.43
2019,10,27,20,15,19.32
2019,10,27,20,30,19.2
2019,10,27,20,45,19.1
2019,10,27,21,0,18.94
2019,10,27,21,15,18.89
2019,10,27,21,30,18.91
2019,10,27,21,45,18.92
2019,10,27,22,0,18.87
2019,10,27,22,15,18.79
2019,10,27,22,30,18.67
2019,10,27,22,45,18.55
2019,10,27,23,0,18.46
2019,10,27,23,15,18.36
2019,10,27,23,30,18.27
2019,10,27,23,45,18.18
2019,10,28,0,0,18.09
2019,10,28,0,15,18.09
2019,10,28,0,30,18.11
2019,10,28,0,45,18.080000000000002
2019,10,28,1,0,18.01
2019,10,28,1,15,17.92
2019,10,28,1,30,17.86
2019,10,28,1,45,17.85
2019,10,28,2,0,17.84
2019,10,28,2,15,17.78
2019,10,28,2,30,17.64
2019,10,28,2,45,17.47
2019,10,28,3,0,17.28
2019,10,28,3,15,17.07
2019,10,28,3,30,16.86
2019,10,28,3,45,16.63
2019,10,28,4,0,16.46
2019,10,28,4,15,16.3
2019,10,28,4,30,16.1
2019,10,28,4,45,15.96
2019,10,28,5,0,15.790000000000001
2019,10,28,5,15,15.64
2019,10,28,5,30,15.52
2019,10,28,5,45,15.43
2019,10,28,6,0,15.32
2019,10,28,6,15,15.17
2019,10,28,6,30,15.05
2019,10,28,6,45,14.92
2019,10,28,7,0,14.8
2019,10,28,7,15,14.66
2019,10,28,7,30,14.51
2019,10,28,7,45,14.35
2019,10,28,8,0,14.14
2019,10,28,8,15,13.98
2019,10,28,8,30,13.84
2019,10,28,8,45,13.71
2019,10,28,9,0,13.540000000000001
2019,10,28,9,15,13.39
2019,10,28,9,30,13.26
2019,10,28,9,45,13.040000000000001
2019,10,28,10,0,12.8
2019,10,28,10,15,12.61
2019,10,28,10,30,12.46
2019,10,28,10,45,12.34
2019,10,28,11,0,12.25
2019,10,28,11,15,12.22
2019,10,28,11,30,12.22
2019,10,28,11,45,12.26
2019,10,28,12,0,12.34
2019,10,28,12,15,12.4
2019,10,28,12,30,12.47
2019,10,28,12,45,12.57
2019,10,28,13,0,12.65
2019,10,28,13,15,12.74
2019,10,28,13,30,12.84
2019,10,28,13,45,12.92
2019,10,28,14,0,12.96
2019,10,28,14,15,13.06
2019,10,28,14,30,13.14
2019,10,28,14,45,13.15
2019,10,28,15,0,13.13
2019,10,28,15,15,13.22
2019,10,28,15,30,13.23
2019,10,28,15,45,13.120000000000001
2019,10,28,16,0,12.97
2019,10,28,16,15,12.76
2019,10,28,16,30,12.69
2019,10,28,16,45,12.57
2019,10,28,17,0,12.6
2019,10,28,17,15,12.84
2019,10,28,17,30,12.870000000000001
2019,10,28,17,45,12.86
2019,10,28,18,0,12.82
2019,10,28,18,15,12.790000000000001
2019,10,28,18,30,12.63
2019,10,28,18,45,12.43
2019,10,28,19,0,12.65
2019,10,28,19,15,12.620000000000001
2019,10,28,19,30,12.73
2019,10,28,19,45,12.77
2019,10,28,20,0,12.8
2019,10,28,20,15,12.91
2019,10,28,20,30,12.92
2019,10,28,20,45,12.99
2019,10,28,21,0,13.05
2019,10,28,21,15,13.05
2019,10,28,21,30,13.02
2019,10,28,21,45,12.96
2019,10,28,22,0,12.85
2019,10,28,22,15,12.73
2019,10,28,22,30,12.56
2019,10,28,22,45,12.46
2019,10,28,23,0,12.33
2019,10,28,23,15,12.16
2019,10,28,23,30,12.02
2019,10,28,23,45,11.89
2019,10,29,0,0,11.8
2019,10,29,0,15,11.8
2019,10,29,0,30,11.94
2019,10,29,0,45,11.93
2019,10,29,1,0,12.15
2019,10,29,1,15,12.13
2019,10,29,1,30,12.57
2019,10,29,1,45,12.700000000000001
2019,10,29,2,0,12.98
2019,10,29,2,15,13.05
2019,10,29,2,30,13.1
2019,10,29,2,45,13.15
2019,10,29,3,0,13.14
2019,10,29,3,15,12.98
2019,10,29,3,30,12.84
2019,10,29,3,45,12.5
2019,10,29,4,0,11.69
2019,10,29,4,15,11.56
2019,10,29,4,30,12.19
2019,10,29,4,45,12.74
2019,10,29,5,0,11.94
2019,10,29,5,15,11.91
2019,10,29,5,30,11.700000000000001
2019,10,29,5,45,11.65
2019,10,29,6,0,11.700000000000001
2019,10,29,6,15,11.620000000000001
2019,10,29,6,30,11.77
2019,10,29,6,45,11.72
2019,10,29,7,0,11.73
2019,10,29,7,15,11.790000000000001
2019,10,29,7,30,11.73
2019,10,29,7,45,11.68
2019,10,29,8,0,11.6
2019,10,29,8,15,11.950000000000001
2019,10,29,8,30,11.71
2019,10,29,8,45,12.13
2019,10,29,9,0,12.05
2019,10,29,9,15,11.48
2019,10,29,9,30,10.66
2019,10,29,9,45,11.78
2019,10,29,10,0,10.84
2019,10,29,10,15,11.92
2019,10,29,10,30,11.36
2019,10,29,10,45,11.26
2019,10,29,11,0,11.65
2019,10,29,11,15,11.99
2019,10,29,11,30,12.13
2019,10,29,11,45,11.82
2019,10,29,12,0,11.69
2019,10,29,12,15,11.65
2019,10,29,12,30,10.71
2019,10,29,12,45,11.22
2019,10,29,13,0,11.290000000000001
2019,10,29,13,15,11.88
2019,10,29,13,30,11.35
2019,10,29,13,45,12.75
2019,10,29,14,0,10.44
2019,10,29,14,15,12.67
2019,10,29,14,30,11.47
2019,10,29,14,45,12.540000000000001
2019,10,29,15,0,11.32
2019,10,29,15,15,11.84
2019,10,29,15,30,10.26
2019,10,29,15,45,11.41
2019,10,29,16,0,11.66
2019,10,29,16,15,11.48
2019,10,29,16,30,11.31
2019,10,29,16,45,10.72
2019,10,29,17,0,11.32
2019,10,29,17,15,11.870000000000001
2019,10,29,17,30,11.44
2019,10,29,17,45,10.53
2019,10,29,18,0,11.33
2019,10,29,18,15,11.52
2019,10,29,18,30,11.74
2019,10,29,18,45,11.700000000000001
2019,10,29,19,0,10.71
2019,10,29,19,15,11.33
2019,10,29,19,30,10.72
2019,10,29,19,45,11.15
2019,10,29,20,0,11.69
2019,10,29,20,15,11.71
2019,10,29,20,30,11.55
2019,10,29,20,45,11.5
2019,10,29,21,0,11.51
2019,10,29,21,15,11.51
2019,10,29,21,30,12.18
2019,10,29,21,45,12.07
2019,10,29,22,0,12.55
2019,10,29,22,15,12.56
2019,10,29,22,30,12.81
2019,10,29,22,45,12.790000000000001
2019,10,29,23,0,12.82
2019,10,29,23,15,12.99
2019,10,29,23,30,13.1
2019,10,29,23,45,13.46
2019,10,30,0,0,13.47
2019,10,30,0,15,13.57
2019,10,30,0,30,13.71
2019,10,30,0,45,13.75
2019,10,30,1,0,13.84
2019,10,30,1,15,13.92
2019,10,30,1,30,13.97
2019,10,30,1,45,13.99
2019,10,30,2,0,13.94
2019,10,30,2,15,13.88
2019,10,30,2,30,13.84
2019,10,30,2,45,13.72
2019,10,30,3,0,13.620000000000001
2019,10,30,3,15,13.540000000000001
2019,10,30,3,30,13.48
2019,10,30,3,45,13.4
2019,10,30,4,0,13.36
2019,10,30,4,15,13.27
2019,10,30,4,30,13.17
2019,10,30,4,45,13.17
2019,10,30,5,0,13.21
2019,10,30,5,15,13.23
2019,10,30,5,30,13.22
2019,10,30,5,45,13.15
2019,10,30,6,0,13.06
2019,10,30,6,15,12.97
2019,10,30,6,30,12.92
2019,10,30,6,45,12.9
2019,10,30,7,0,12.89
2019,10,30,7,15,12.92
2019,10,30,7,30,12.92
2019,10,30,7,45,12.94
2019,10,30,8,0,12.96
2019,10,30,8,15,13
2019,10,30,8,30,13.01
2019,10,30,8,45,13.030000000000001
2019,10,30,9,0,13.06
2019,10,30,9,15,13.06
2019,10,30,9,30,13.07
2019,10,30,9,45,13.06
2019,10,30,10,0,13.02
2019,10,30,10,15,12.98
2019,10,30,10,30,12.97
2019,10,30,10,45,12.950000000000001
2019,10,30,11,0,12.950000000000001
2019,10,30,11,15,12.93
2019,10,30,11,30,12.94
2019,10,30,11,45,13.08
2019,10,30,12,0,13.25
2019,10,30,12,15,13.35
2019,10,30,12,30,13.36
2019,10,30,12,45,13.370000000000001
2019,10,30,13,0,13.34
2019,10,30,13,15,13.280000000000001
2019,10,30,13,30,13.25
2019,10,30,13,45,13.23
2019,10,30,14,0,13.26
2019,10,30,14,15,13.26
2019,10,30,14,30,13.25
2019,10,30,14,45,13.25
2019,10,30,15,0,13.200000000000001
2019,10,30,15,15,13.15
2019,10,30,15,30,13.06
2019,10,30,15,45,12.86
2019,10,30,16,0,12.72
2019,10,30,16,15,12.85
2019,10,30,16,30,12.76
2019,10,30,16,45,12.63
2019,10,30,17,0,12.530000000000001
2019,10,30,17,15,12.38
2019,10,30,17,30,12.21
2019,10,30,17,45,12
2019,10,30,18,0,11.82
2019,10,30,18,15,11.68
2019,10,30,18,30,11.48
2019,10,30,18,45,11.200000000000001
2019,10,30,19,0,10.99
2019,10,30,19,15,10.88
2019,10,30,19,30,10.74
2019,10,30,19,45,10.61
2019,10,30,20,0,10.53
2019,10,30,20,15,10.51
2019,10,30,20,30,10.5
2019,10,30,20,45,10.44
2019,10,30,21,0,10.48
2019,10,30,21,15,10.5
2019,10,30,21,30,10.51
2019,10,30,21,45,10.53
2019,10,30,22,0,10.58
2019,10,30,22,15,10.66
2019,10,30,22,30,10.75
2019,10,30,22,45,10.790000000000001
2019,10,30,23,0,10.790000000000001
2019,10,30,23,15,10.790000000000001
2019,10,30,23,30,10.83
2019,10,30,23,45,10.84
2019,10,31,0,0,10.82
2019,10,31,0,15,10.8
2019,10,31,0,30,10.77
2019,10,31,0,45,10.71
2019,10,31,1,0,10.65
2019,10,31,1,15,10.52
2019,10,31,1,30,10.42
2019,10,31,1,45,10.370000000000001
2019,10,31,2,0,10.39
2019,10,31,2,15,10.32
2019,10,31,2,30,10.18
2019,10,31,2,45,9.96
2019,10,31,3,0,9.790000000000001
2019,10,31,3,15,9.620000000000001
2019,10,31,3,30,9.48
2019,10,31,3,45,9.25
2019,10,31,4,0,9.06
2019,10,31,4,15,9.01
2019,10,31,4,30,8.85
2019,10,31,4,45,8.58
2019,10,31,5,0,8.34
2019,10,31,5,15,8.22
2019,10,31,5,30,8.07
2019,10,31,5,45,7.8
2019,10,31,6,0,7.5
2019,10,31,6,15,7.28
2019,10,31,6,30,7.15
2019,10,31,6,45,6.98
2019,10,31,7,0,6.66
2019,10,31,7,15,6.44
2019,10,31,7,30,6.29
2019,10,31,7,45,6.15
2019,10,31,8,0,6
2019,10,31,8,15,5.92
2019,10,31,8,30,5.78
2019,10,31,8,45,5.65
2019,10,31,9,0,5.5
2019,10,31,9,15,5.41
2019,10,31,9,30,5.4
2019,10,31,9,45,5.5
2019,10,31,10,0,5.62
2019,10,31,10,15,5.7
2019,10,31,10,30,5.76
2019,10,31,10,45,5.72
2019,10,31,11,0,5.68
2019,10,31,11,15,5.57
2019,10,31,11,30,5.5
2019,10,31,11,45,5.4
2019,10,31,12,0,5.34
2019,10,31,12,15,5.29
2019,10,31,12,30,5.26
2019,10,31,12,45,5.15
2019,10,31,13,0,5.09
2019,10,31,13,15,5.07
2019,10,31,13,30,5.13
2019,10,31,13,45,5.19
2019,10,31,14,0,5.21
2019,10,31,14,15,5.29
2019,10,31,14,30,5.42
2019,10,31,14,45,5.5600000000000005
2019,10,31,15,0,5.67
2019,10,31,15,15,5.74
2019,10,31,15,30,5.84
2019,10,31,15,45,5.98
2019,10,31,16,0,6.1000000000000005
2019,10,31,16,15,6.17
2019,10,31,16,30,6.29
2019,10,31,16,45,6.38
2019,10,31,17,0,6.42
2019,10,31,17,15,6.46
2019,10,31,17,30,6.5
2019,10,31,17,45,6.55
2019,10,31,18,0,6.62
2019,10,31,18,15,6.79
2019,10,31,18,30,6.8500000000000005
2019,10,31,18,45,6.88
2019,10,31,19,0,6.98
2019,10,31,19,15,6.98
2019,10,31,19,30,6.96
2019,10,31,19,45,6.97
2019,10,31,20,0,6.96
2019,10,31,20,15,6.99
2019,10,31,20,30,7.07
2019,10,31,20,45,7.2
2019,10,31,21,0,7.34
2019,10,31,21,15,7.42
2019,10,31,21,30,7.47
2019,10,31,21,45,7.47
2019,10,31,22,0,7.5200000000000005
2019,10,31,22,15,7.61
2019,10,31,22,30,7.72
2019,10,31,22,45,7.88
2019,10,31,23,0,8.01
2019,10,31,23,15,8.120000000000001
2019,10,31,23,30,8.24
2019,10,31,23,45,8.34
2019,11,1,0,0,8.53
2019,11,1,0,15,8.74
2019,11,1,0,30,8.83
2019,11,1,0,45,8.93
2019,11,1,1,0,9.06
2019,11,1,1,15,9.200000000000001
2019,11,1,1,30,9.27
2019,11,1,1,45,9.4
2019,11,1,2,0,9.5
2019,11,1,2,15,9.540000000000001
2019,11,1,2,30,9.61
2019,11,1,2,45,9.72
2019,11,1,3,0,9.700000000000001
2019,11,1,3,15,9.61
2019,11,1,3,30,9.5
2019,11,1,3,45,9.700000000000001
2019,11,1,4,0,9.61
2019,11,1,4,15,9.5
2019,11,1,4,30,9.36
2019,11,1,4,45,9.14
2019,11,1,5,0,9.1
2019,11,1,5,15,8.98
2019,11,1,5,30,9.040000000000001
2019,11,1,5,45,9
2019,11,1,6,0,8.98
2019,11,1,6,15,8.8
2019,11,1,6,30,8.69
2019,11,1,6,45,8.55
2019,11,1,7,0,8.43
2019,11,1,7,15,8.3
2019,11,1,7,30,8.290000000000001
2019,11,1,7,45,8.3
2019,11,1,8,0,8.42
2019,11,1,8,15,8.51
2019,11,1,8,30,8.14
2019,11,1,8,45,8.09
2019,11,1,9,0,8.66
2019,11,1,9,15,8.64
2019,11,1,9,30,8.6
2019,11,1,9,45,8.950000000000001
2019,11,1,10,0,8.9
2019,11,1,10,15,8.870000000000001
2019,11,1,10,30,9.07
2019,11,1,10,45,8.76
2019,11,1,11,0,9.08
2019,11,1,11,15,9.38
2019,11,1,11,30,9.43
2019,11,1,11,45,9.14
2019,11,1,12,0,9.08
2019,11,1,12,15,8.85
2019,11,1,12,30,8.73
2019,11,1,12,45,8.64
2019,11,1,13,0,8.59
2019,11,1,13,15,8.59
2019,11,1,13,30,8.620000000000001
2019,11,1,13,45,8.82
2019,11,1,14,0,8.84
2019,11,1,14,15,8.94
2019,11,1,14,30,8.85
2019,11,1,14,45,8.9
2019,11,1,15,0,9.38
2019,11,1,15,15,9.57
2019,11,1,15,30,10.02
2019,11,1,15,45,10.07
2019,11,1,16,0,9.82
2019,11,1,16,15,9.56
2019,11,1,16,30,9.36
2019,11,1,16,45,9.4
2019,11,1,17,0,9.46
2019,11,1,17,15,9.44
2019,11,1,17,30,9.370000000000001
2019,11,1,17,45,9.35
2019,11,1,18,0,9.31
2019,11,1,18,15,9.31
2019,11,1,18,30,9.33
2019,11,1,18,45,9.3
2019,11,1,19,0,9.22
2019,11,1,19,15,9.18
2019,11,1,19,30,9.290000000000001
2019,11,1,19,45,9.66
2019,11,1,20,0,9.67
2019,11,1,20,15,9.67
2019,11,1,20,30,9.88
2019,11,1,20,45,9.870000000000001
2019,11,1,21,0,10.13
2019,11,1,21,15,10.200000000000001
2019,11,1,21,30,10.55
2019,11,1,21,45,10.69
2019,11,1,22,0,10.63
2019,11,1,22,15,10.78
2019,11,1,22,30,10.61
2019,11,1,22,45,10.78
2019,11,1,23,0,10.75
2019,11,1,23,15,11.25
2019,11,1,23,30,10.91
2019,11,1,23,45,11.06
2019,11,2,0,0,11.22
2019,11,2,0,15,11.15
2019,11,2,0,30,11.32
2019,11,2,0,45,11.26
2019,11,2,1,0,11.58
2019,11,2,1,15,11.35
2019,11,2,1,30,11.450000000000001
2019,11,2,1,45,11.71
2019,11,2,2,0,11.75
2019,11,2,2,15,11.72
2019,11,2,2,30,11.35
2019,11,2,2,45,11.4
2019,11,2,3,0,10.98
2019,11,2,3,15,10.870000000000001
2019,11,2,3,30,10.65
2019,11,2,3,45,10.57
2019,11,2,4,0,10.34
2019,11,2,4,15,10.32
2019,11,2,4,30,10.24
2019,11,2,4,45,9.76
2019,11,2,5,0,9.51
2019,11,2,5,15,9.53
2019,11,2,5,30,9.42
2019,11,2,5,45,9.450000000000001
2019,11,2,6,0,9.49
2019,11,2,6,15,9.63
2019,11,2,6,30,9.41
2019,11,2,6,45,9.34
2019,11,2,7,0,9.24
2019,11,2,7,15,9.16
2019,11,2,7,30,9.120000000000001
2019,11,2,7,45,9.02
2019,11,2,8,0,8.94
2019,11,2,8,15,8.98
2019,11,2,8,30,9.08
2019,11,2,8,45,9.11
2019,11,2,9,0,9.15
2019,11,2,9,15,9.06
2019,11,2,9,30,9.06
2019,11,2,9,45,9.02
2019,11,2,10,0,9.040000000000001
2019,11,2,10,15,9.13
2019,11,2,10,30,9.15
2019,11,2,10,45,9.24
2019,11,2,11,0,9.55
2019,11,2,11,15,9.870000000000001
2019,11,2,11,30,9.55
2019,11,2,11,45,9.08
2019,11,2,12,0,9.22
2019,11,2,12,15,9.15
2019,11,2,12,30,9.02
2019,11,2,12,45,8.96
2019,11,2,13,0,8.81
2019,11,2,13,15,8.76
2019,11,2,13,30,8.700000000000001
2019,11,2,13,45,8.68
2019,11,2,14,0,8.68
2019,11,2,14,15,8.64
2019,11,2,14,30,8.64
2019,11,2,14,45,8.6
2019,11,2,15,0,8.700000000000001
2019,11,2,15,15,8.72
2019,11,2,15,30,8.73
2019,11,2,15,45,8.78
2019,11,2,16,0,8.75
2019,11,2,16,15,8.66
2019,11,2,16,30,8.59
2019,11,2,16,45,8.57
2019,11,2,17,0,8.67
2019,11,2,17,15,8.65
2019,11,2,17,30,8.52
2019,11,2,17,45,8.52
2019,11,2,18,0,8.48
2019,11,2,18,15,8.47
2019,11,2,18,30,8.46
2019,11,2,18,45,8.47
2019,11,2,19,0,8.5
2019,11,2,19,15,8.51
2019,11,2,19,30,8.47
2019,11,2,19,45,8.47
2019,11,2,20,0,8.47
2019,11,2,20,15,8.5
2019,11,2,20,30,8.52
2019,11,2,20,45,8.58
2019,11,2,21,0,8.63
2019,11,2,21,15,8.67
2019,11,2,21,30,8.71
2019,11,2,21,45,8.77
2019,11,2,22,0,8.83
2019,11,2,22,15,8.94
2019,11,2,22,30,9.01
2019,11,2,22,45,9.07
2019,11,2,23,0,9.11
2019,11,2,23,15,9.13
2019,11,2,23,30,9.21
2019,11,2,23,45,9.32
2019,11,3,0,0,9.38
2019,11,3,0,15,9.450000000000001
2019,11,3,0,30,9.51
2019,11,3,0,45,9.61
2019,11,3,1,0,9.68
2019,11,3,1,15,9.75
2019,11,3,1,30,9.82
2019,11,3,1,45,9.88
2019,11,3,2,0,9.92
2019,11,3,2,15,9.93
2019,11,3,2,30,9.88
2019,11,3,2,45,9.78
2019,11,3,3,0,9.700000000000001
2019,11,3,3,15,9.67
2019,11,3,3,30,9.72
2019,11,3,3,45,9.72
2019,11,3,4,0,9.67
2019,11,3,4,15,9.790000000000001
2019,11,3,4,30,9.86
2019,11,3,4,45,9.75
2019,11,3,5,0,9.790000000000001
2019,11,3,5,15,9.790000000000001
2019,11,3,5,30,9.81
2019,11,3,5,45,9.91
2019,11,3,6,0,9.96
2019,11,3,6,15,9.98
2019,11,3,6,30,9.93
2019,11,3,6,45,9.88
2019,11,3,7,0,9.74
2019,11,3,7,15,9.540000000000001
2019,11,3,7,30,9.38
2019,11,3,7,45,9.290000000000001
2019,11,3,8,0,9.28
2019,11,3,8,15,9.33
2019,11,3,8,30,9.41
2019,11,3,8,45,9.5
2019,11,3,9,0,9.58
2019,11,3,9,15,9.620000000000001
2019,11,3,9,30,9.83
2019,11,3,9,45,10
2019,11,3,10,0,10.13
2019,11,3,10,15,10.24
2019,11,3,10,30,10.31
2019,11,3,10,45,10.4
2019,11,3,11,0,10.46
2019,11,3,11,15,10.5
2019,11,3,11,30,10.57
2019,11,3,11,45,10.61
2019,11,3,12,0,10.6
2019,11,3,12,15,10.450000000000001
2019,11,3,12,30,10.36
2019,11,3,12,45,10.35
2019,11,3,13,0,10.38
2019,11,3,13,15,10.450000000000001
2019,11,3,13,30,10.58
2019,11,3,13,45,10.700000000000001
2019,11,3,14,0,10.790000000000001
2019,11,3,14,15,10.91
2019,11,3,14,30,11.01
2019,11,3,14,45,11.07
2019,11,3,15,0,11.040000000000001
2019,11,3,15,15,11.1
2019,11,3,15,30,11.13
2019,11,3,15,45,11.14
2019,11,3,16,0,11.19
2019,11,3,16,15,11.27
2019,11,3,16,30,11.31
2019,11,3,16,45,11.41
2019,11,3,17,0,11.46
2019,11,3,17,15,11.61
2019,11,3,17,30,11.74
2019,11,3,17,45,11.75
2019,11,3,18,0,11.620000000000001
2019,11,3,18,15,11.64
2019,11,3,18,30,11.53
2019,11,3,18,45,11.59
2019,11,3,19,0,11.36
2019,11,3,19,15,11.370000000000001
2019,11,3,19,30,11.15
2019,11,3,19,45,10.88
2019,11,3,20,0,10.950000000000001
2019,11,3,20,15,10.88
2019,11,3,20,30,10.8
2019,11,3,20,45,10.9
2019,11,3,21,0,10.93
2019,11,3,21,15,10.96
2019,11,3,21,30,11
2019,11,3,21,45,10.89
2019,11,3,22,0,10.9
2019,11,3,22,15,10.9
2019,11,3,22,30,10.89
2019,11,3,22,45,10.72
2019,11,3,23,0,10.6
2019,11,3,23,15,10.92
2019,11,3,23,30,10.93
2019,11,3,23,45,11.26
2019,11,4,0,0,11.23
2019,11,4,0,15,11.16
2019,11,4,0,30,10.67
2019,11,4,0,45,11.16
2019,11,4,1,0,10.93
2019,11,4,1,15,10.97
2019,11,4,1,30,10.94
2019,11,4,1,45,10.93
2019,11,4,2,0,10.870000000000001
2019,11,4,2,15,10.64
2019,11,4,2,30,10.77
2019,11,4,2,45,10.68
2019,11,4,3,0,10.68
2019,11,4,3,15,10.81
2019,11,4,3,30,10.91
2019,11,4,3,45,10.99
2019,11,4,4,0,11.16
2019,11,4,4,15,11.13
2019,11,4,4,30,11.120000000000001
2019,11,4,4,45,11.25
2019,11,4,5,0,11.32
2019,11,4,5,15,11.4
2019,11,4,5,30,10.94
2019,11,4,5,45,10.6
2019,11,4,6,0,10.73
2019,11,4,6,15,10.8
2019,11,4,6,30,10.700000000000001
2019,11,4,6,45,10.52
2019,11,4,7,0,10.51
2019,11,4,7,15,10.44
2019,11,4,7,30,10.35
2019,11,4,7,45,10.19
2019,11,4,8,0,10.11
2019,11,4,8,15,9.98
2019,11,4,8,30,9.74
2019,11,4,8,45,9.68
2019,11,4,9,0,9.58
2019,11,4,9,15,9.450000000000001
2019,11,4,9,30,9.28
2019,11,4,9,45,9.040000000000001
2019,11,4,10,0,9.13
2019,11,4,10,15,9.07
2019,11,4,10,30,9.08
2019,11,4,10,45,9.17
2019,11,4,11,0,9.120000000000001
2019,11,4,11,15,9.05
2019,11,4,11,30,9.01
2019,11,4,11,45,8.9
2019,11,4,12,0,8.9
2019,11,4,12,15,8.97
2019,11,4,12,30,8.97
2019,11,4,12,45,9.09
2019,11,4,13,0,9.08
2019,11,4,13,15,9.290000000000001
2019,11,4,13,30,9.18
2019,11,4,13,45,9.27
2019,11,4,14,0,9.23
2019,11,4,14,15,9.13
2019,11,4,14,30,9.11
2019,11,4,14,45,8.98
2019,11,4,15,0,9.02
2019,11,4,15,15,8.950000000000001
2019,11,4,15,30,8.98
2019,11,4,15,45,9.040000000000001
2019,11,4,16,0,9
2019,11,4,16,15,8.96
2019,11,4,16,30,8.92
2019,11,4,16,45,8.81
2019,11,4,17,0,8.84
2019,11,4,17,15,8.620000000000001
2019,11,4,17,30,8.71
2019,11,4,17,45,8.63
2019,11,4,18,0,8.66
2019,11,4,18,15,8.49
2019,11,4,18,30,8.58
2019,11,4,18,45,8.69
2019,11,4,19,0,8.69
2019,11,4,19,15,8.8
2019,11,4,19,30,8.870000000000001
2019,11,4,19,45,8.9
2019,11,4,20,0,9.040000000000001
2019,11,4,20,15,9.120000000000001
2019,11,4,20,30,9.25
2019,11,4,20,45,9.27
2019,11,4,21,0,9.18
2019,11,4,21,15,9.42
2019,11,4,21,30,9.51
2019,11,4,21,45,9.47
2019,11,4,22,0,9.52
2019,11,4,22,15,9.6
2019,11,4,22,30,9.55
2019,11,4,22,45,9.6
2019,11,4,23,0,9.58
2019,11,4,23,15,9.56
2019,11,4,23,30,9.71
2019,11,4,23,45,9.75
2019,11,5,0,0,9.6
2019,11,5,0,15,9.47
2019,11,5,0,30,9.71
2019,11,5,0,45,9.74
2019,11,5,1,0,9.76
2019,11,5,1,15,9.96
2019,11,5,1,30,9.91
2019,11,5,1,45,9.92
2019,11,5,2,0,9.73
2019,11,5,2,15,9.99
